fs_method,family,algorithm,params,n_clusters,silhouette,davies_bouldin,calinski_harabasz,ARI,NMI,accuracy_majority,MAE,RMSE,n_points,noise_ratio,largest_cluster_ratio,min_cluster_size,largest_cluster_size
RF,model,GMM,"{'n_components': 11, 'covariance_type': 'spherical'}",11,0.2181931789597962,1.5230399976687172,316.1107704297482,0.26923486659207885,0.4160067767680433,0.6531645569620254,0.42075949367088605,0.7946020419450802,1975,0.0,0.1488607594936709,89,294
RF,model,GMM,"{'n_components': 13, 'covariance_type': 'full'}",13,0.2240762991157885,1.6192026800795214,312.5480104581694,0.2471479556303777,0.40416670803474075,0.6313924050632911,0.5022784810126583,0.9140257315714276,1975,0.0,0.16050632911392404,31,317
RF,model,GMM,"{'n_components': 13, 'covariance_type': 'tied'}",13,0.2731947562446352,1.2731020156735338,317.62713059318844,0.2178097317202003,0.3486249323176745,0.5741772151898734,0.6288607594936709,1.0767978783811174,1975,0.0,0.1979746835443038,16,391
RF,model,GMM,"{'n_components': 13, 'covariance_type': 'diag'}",13,0.2557933589722753,1.523299174607232,288.3808733393743,0.2137017690912603,0.3495587526265,0.5670886075949367,0.6820253164556962,1.1471483631547437,1975,0.0,0.1959493670886076,13,387
RF,model,GMM,"{'n_components': 13, 'covariance_type': 'spherical'}",13,0.21758672798344533,1.4478272683918916,319.54841210480146,0.2606837183507269,0.41956616782227024,0.6592405063291139,0.38329113924050634,0.6917232196899479,1975,0.0,0.12759493670886077,48,252
RF,model,GMM,"{'n_components': 15, 'covariance_type': 'full'}",15,0.22148494632589172,1.4575296959713362,290.66132662904124,0.18944918660405885,0.39031568424663443,0.629873417721519,0.5073417721518987,0.9167913225559697,1975,0.0,0.16455696202531644,34,325
RF,model,GMM,"{'n_components': 15, 'covariance_type': 'tied'}",15,0.2719790642272745,1.2747039399643547,292.80911652308475,0.16803112675743595,0.325047070170804,0.5549367088607595,0.6663291139240506,1.1192221530366977,1975,0.0,0.2020253164556962,11,399
RF,model,GMM,"{'n_components': 15, 'covariance_type': 'diag'}",15,0.22465924178150545,1.6846430143037476,261.8874047438318,0.18135397978823975,0.3497057940141415,0.6060759493670886,0.5372151898734178,0.9415849820812844,1975,0.0,0.13164556962025317,26,260
RF,model,GMM,"{'n_components': 15, 'covariance_type': 'spherical'}",15,0.24468167939435026,1.4939278289128954,303.9767176352988,0.19158299769611448,0.3800312096777727,0.6374683544303797,0.450126582278481,0.8097507039401977,1975,0.0,0.12151898734177215,48,240
RF,model,GMM,"{'n_components': 17, 'covariance_type': 'full'}",17,0.2596589172657282,1.6202030879200477,276.2527662045954,0.20271837810385018,0.40450410041859974,0.6293670886075949,0.4668354430379747,0.8383226169718805,1975,0.0,0.17215189873417722,5,340
RF,model,GMM,"{'n_components': 17, 'covariance_type': 'tied'}",17,0.2343531671466812,1.408412825496387,267.01309017941406,0.1539491351393226,0.32003972415066784,0.5675949367088607,0.6167088607594937,1.048205217128397,1975,0.0,0.19240506329113924,13,380
RF,model,GMM,"{'n_components': 17, 'covariance_type': 'diag'}",17,0.20536451441360215,1.7352777289690997,259.09517748986303,0.18198299736060042,0.3670347361103472,0.6222784810126583,0.509873417721519,0.9170674229454714,1975,0.0,0.13721518987341771,22,271
RF,model,GMM,"{'n_components': 17, 'covariance_type': 'spherical'}",17,0.217670779570177,1.550712584257934,246.4542738876287,0.18552923704336932,0.37896639626908785,0.6577215189873418,0.41063291139240504,0.753388967737689,1975,0.0,0.12556962025316457,38,248
RF,model,GMM,"{'n_components': 19, 'covariance_type': 'full'}",19,0.25946331898549313,1.442222518091827,282.0714211976892,0.1992919813415485,0.398662339514471,0.6278481012658228,0.47139240506329116,0.8470350373097796,1975,0.0,0.17772151898734176,6,351
RF,model,GMM,"{'n_components': 19, 'covariance_type': 'tied'}",18,0.22972475656998378,1.4970685492144256,281.6675976127515,0.1488497236489285,0.32102542234073134,0.5969620253164557,0.5605063291139241,0.9785031192747317,1975,0.0,0.13164556962025317,15,260
RF,model,GMM,"{'n_components': 19, 'covariance_type': 'diag'}",19,0.22900977173822687,1.5394228853041274,252.07166909077478,0.16470233003922982,0.33084144043241,0.5863291139240506,0.6288607594936709,1.085695250618326,1975,0.0,0.12962025316455697,4,256
RF,model,GMM,"{'n_components': 19, 'covariance_type': 'spherical'}",19,0.21979055234556133,1.6495558681331965,231.3466637127615,0.16519388278361274,0.3688738229104999,0.6562025316455696,0.42025316455696204,0.7820777260734723,1975,0.0,0.12658227848101267,38,250
