fs_method,family,algorithm,params,n_clusters,silhouette,davies_bouldin,calinski_harabasz,ARI,NMI,accuracy_majority,MAE,RMSE,n_points,noise_ratio,largest_cluster_ratio,min_cluster_size,largest_cluster_size
XGB,model,GMM,"{'n_components': 7, 'covariance_type': 'tied'}",7,0.25181923131444706,1.4230617824860785,327.80158219481996,0.23079040159650424,0.38116264050174864,0.5508860759493671,0.7205063291139241,1.1832159566199232,1975,0.0,0.33974683544303796,27,671
XGB,model,GMM,"{'n_components': 7, 'covariance_type': 'diag'}",7,0.19885814885854264,2.5949561519174047,241.78207705793807,0.16679396890686077,0.3245728012792543,0.47645569620253164,0.9848101265822785,1.4835810251643986,1975,0.0,0.3675949367088608,76,726
XGB,model,GMM,"{'n_components': 7, 'covariance_type': 'spherical'}",7,0.2252807177428753,2.2246993572949116,239.49471402719783,0.2423804984947727,0.39564482662596995,0.5392405063291139,0.6308860759493671,1.0399610508772779,1975,0.0,0.24658227848101266,140,487
XGB,model,GMM,"{'n_components': 9, 'covariance_type': 'full'}",9,0.27212137581745854,1.3756418140226971,355.4633455988311,0.2517152414444497,0.41076059813350685,0.5640506329113925,0.6541772151898734,1.0847621217389063,1975,0.0,0.3488607594936709,2,689
XGB,model,GMM,"{'n_components': 9, 'covariance_type': 'tied'}",9,0.24183857255837254,1.3471023995049753,337.0529602945292,0.22383067466727932,0.34012280543410434,0.5235443037974683,0.739240506329114,1.2016865784851691,1975,0.0,0.2688607594936709,2,531
XGB,model,GMM,"{'n_components': 9, 'covariance_type': 'diag'}",9,0.2377333783876813,2.641128165186607,268.8805236545476,0.184616442645064,0.31971207826095904,0.48658227848101265,0.9422784810126582,1.4406398016071482,1975,0.0,0.379746835443038,2,750
XGB,model,GMM,"{'n_components': 9, 'covariance_type': 'spherical'}",9,0.1963252319822538,1.6019535379116108,302.11742008133626,0.2854922842105323,0.421320967069178,0.6050632911392405,0.5589873417721519,1.046755082400676,1975,0.0,0.20556962025316455,2,406
XGB,model,GMM,"{'n_components': 11, 'covariance_type': 'full'}",11,0.2305936448533,1.6520003916642751,313.5261073117856,0.24687598286779935,0.39740587101674607,0.5741772151898734,0.5817721518987342,0.9887980172853007,1975,0.0,0.1989873417721519,2,393
XGB,model,GMM,"{'n_components': 11, 'covariance_type': 'tied'}",11,0.2281610958990515,1.7031261059806695,308.15220070965404,0.2158252513918655,0.3245316459924184,0.5164556962025316,0.7564556962025316,1.221329427149061,1975,0.0,0.21316455696202533,2,421
XGB,model,GMM,"{'n_components': 11, 'covariance_type': 'diag'}",11,0.24113635650242438,1.5480785724027937,300.856366887754,0.2291423800589851,0.35357045016471994,0.5432911392405063,0.6820253164556962,1.1103654319209795,1975,0.0,0.21063291139240506,2,416
XGB,model,GMM,"{'n_components': 11, 'covariance_type': 'spherical'}",11,0.20962985082041918,1.4381229089014063,304.1896112094613,0.2664177919634641,0.38755139874365707,0.6182278481012659,0.5012658227848101,0.910139786175589,1975,0.0,0.1610126582278481,2,318
