fs_method,family,algorithm,params,n_clusters,silhouette,davies_bouldin,calinski_harabasz,ARI,NMI,accuracy_majority,MAE,RMSE,n_points,noise_ratio,largest_cluster_ratio,min_cluster_size,largest_cluster_size
DT,model,GMM,"{'n_components': 7, 'covariance_type': 'tied'}",7,0.29621674686170874,0.9016440881927364,588.7710525220302,0.1019321769528112,0.13717600912190778,0.3817721518987342,1.2313924050632912,1.7737894784680766,1975,0.0,0.3346835443037975,2,661
DT,model,GMM,"{'n_components': 7, 'covariance_type': 'diag'}",7,0.3111614799973623,1.0412231808204078,455.95294670353064,0.0677549622846527,0.11236208765730342,0.3159493670886076,1.4982278481012659,2.0031620573104165,1975,0.0,0.5336708860759494,2,1054
DT,model,GMM,"{'n_components': 7, 'covariance_type': 'spherical'}",7,0.23517998277194704,1.1316704712295738,424.52142889185154,0.13168244942621415,0.22805348639149559,0.3924050632911392,1.1124050632911393,1.6671054274787525,1975,0.0,0.3918987341772152,2,774
DT,model,GMM,"{'n_components': 9, 'covariance_type': 'full'}",9,0.28701567616406237,1.3143324556449973,538.9641966922043,0.18504317955702573,0.2460106882146632,0.47848101265822784,0.9989873417721519,1.608993710209481,1975,0.0,0.25063291139240507,2,495
DT,model,GMM,"{'n_components': 9, 'covariance_type': 'tied'}",9,0.33645684909336904,1.0297396330876805,601.7940589771492,0.08848188101561871,0.1293366898633927,0.3782278481012658,1.2764556962025317,1.830680858332028,1975,0.0,0.22278481012658227,2,440
DT,model,GMM,"{'n_components': 9, 'covariance_type': 'diag'}",9,0.29884803274784416,1.0812596588838892,515.9669454192954,0.15122894510389473,0.19266595313364232,0.42632911392405065,1.1230379746835444,1.6946677356276112,1975,0.0,0.29215189873417724,2,577
DT,model,GMM,"{'n_components': 9, 'covariance_type': 'spherical'}",9,0.3023788086907087,1.2840167690637476,486.70929345991084,0.12359465963107132,0.20125318085027777,0.4050632911392405,1.0865822784810126,1.6050553048557454,1975,0.0,0.23341772151898735,2,461
DT,model,GMM,"{'n_components': 11, 'covariance_type': 'full'}",11,0.3086802459811669,1.3294958250672622,515.9402129987678,0.20928722274778397,0.32770539275842686,0.4921518987341772,0.7964556962025316,1.3041317010451383,1975,0.0,0.23189873417721518,2,458
DT,model,GMM,"{'n_components': 11, 'covariance_type': 'tied'}",11,0.3300612156185378,1.0062534930144602,541.9417137243089,0.09798936629661675,0.17462255409132796,0.39949367088607596,1.199493670886076,1.744575680157633,1975,0.0,0.21721518987341773,2,429
DT,model,GMM,"{'n_components': 11, 'covariance_type': 'diag'}",11,0.2915656409891231,1.7586118415617669,475.8956516313797,0.17159057527750862,0.251954122478927,0.47240506329113924,1.0420253164556963,1.628853755547755,1975,0.0,0.20607594936708862,2,407
